time,hr,quality,roi_name,skin_ratio,motion,fps,hr_method,hr_peak,hr_fft
17:43:27,86.5,77.0,peak,0.693,2.1,29.2,peak,91.3,69.7
17:43:28,86.7,62.0,peak,0.725,0.0,29.2,peak,91.6,68.9
17:43:28,86.9,62.0,peak,0.696,3.6,29.2,peak,91.6,68.9
17:43:28,87.0,78.0,peak,0.686,3.4,30.0,peak,89.1,68.8
17:43:28,87.2,63.0,peak,0.724,0.0,30.0,peak,92.0,68.8
17:43:29,87.3,65.0,peak,0.722,2.6,30.0,peak,92.0,69.2
17:43:29,87.5,76.0,peak,0.754,1.8,30.0,peak,88.8,70.3
17:43:29,87.7,75.0,peak,0.772,0.0,29.8,peak,88.8,71.7
17:43:29,87.8,61.0,peak,0.811,3.4,29.8,peak,91.6,72.4
17:43:30,88.0,57.0,peak,0.781,4.3,29.8,peak,100.9,71.7
17:43:30,88.1,63.0,peak,0.744,8.1,29.8,peak,91.6,71.6
17:43:30,88.3,59.0,peak,0.756,3.4,29.7,peak,79.2,71.0
17:43:31,88.3,61.0,peak,0.705,2.8,29.7,peak,83.3,70.4
17:43:31,88.5,65.0,peak,0.693,0.0,29.7,peak,93.1,69.4
17:43:31,88.7,76.0,peak,0.672,2.0,29.9,peak,90.4,68.8
17:43:31,88.8,61.0,peak,0.682,5.2,29.9,peak,84.6,68.7
17:43:32,88.9,59.0,peak,0.678,3.5,29.9,peak,92.9,68.4
17:43:32,88.9,67.0,peak,0.706,2.1,29.9,peak,89.5,68.3
17:43:32,89.0,67.0,peak,0.616,2.0,30.2,peak,91.3,68.7
17:43:32,89.1,67.0,peak,0.648,0.0,30.2,peak,91.3,69.1
17:43:33,89.3,67.0,peak,0.645,3.2,30.2,peak,91.3,69.9
17:43:33,89.4,66.0,peak,0.645,3.1,30.2,peak,91.3,70.7
17:43:33,89.5,67.0,peak,0.637,0.0,30.2,peak,92.5,71.6
17:43:33,89.6,62.0,peak,0.645,5.3,30.2,peak,95.9,71.9
17:43:34,89.7,63.0,peak,0.692,6.5,30.2,peak,93.8,72.3
17:43:34,89.9,64.0,peak,0.767,0.0,22.7,peak,93.8,71.5
17:43:34,90.0,63.0,peak,0.825,6.0,22.7,peak,93.8,70.1
17:43:35,90.2,64.0,peak,0.893,3.6,22.7,peak,93.8,68.6
17:43:35,90.3,63.0,peak,0.945,0.0,22.7,peak,106.7,67.5
17:43:35,90.5,59.0,peak,0.941,5.9,30.5,peak,106.7,66.2
17:43:36,90.7,55.0,peak,0.941,6.7,30.5,peak,93.8,64.0
17:43:36,90.8,61.0,peak,0.896,0.0,30.5,peak,99.8,62.8
17:43:36,91.0,61.0,peak,0.867,6.4,30.5,peak,99.8,62.1
17:43:36,91.1,60.0,peak,0.74,6.0,29.6,peak,106.7,61.7
17:43:37,91.3,62.0,peak,0.748,0.0,29.6,peak,106.7,61.0
17:43:37,91.5,55.0,peak,0.732,5.8,29.6,peak,92.5,60.7
17:43:37,91.6,68.0,peak,0.724,2.1,29.6,peak,92.5,60.2
17:43:37,91.8,66.0,peak,0.64,0.0,29.6,peak,92.5,60.0
17:43:38,91.9,58.0,peak,0.619,1.9,29.6,peak,95.2,59.3
17:43:38,92.1,62.0,peak,0.644,2.9,29.6,peak,103.4,58.7
17:43:38,92.3,58.0,peak,0.712,0.0,30.6,peak,110.6,58.3
17:43:38,92.4,61.0,peak,0.758,2.1,30.6,peak,102.6,57.6
17:43:39,92.6,59.0,peak,0.761,2.4,30.6,peak,107.0,56.7
17:43:39,92.7,51.0,peak,0.757,0.0,30.6,peak,107.0,56.1
17:43:39,92.9,65.0,peak,0.745,2.2,29.8,peak,104.0,55.4
17:43:40,93.1,61.0,peak,0.756,3.8,29.8,peak,107.0,54.7
17:43:40,93.2,64.0,peak,0.995,0.0,29.8,peak,112.0,54.4
17:43:40,93.4,71.0,peak,0.992,1.9,29.8,peak,108.1,54.4
17:43:40,93.5,68.0,peak,0.993,1.5,29.5,peak,110.8,54.8
17:43:41,93.7,71.0,peak,0.991,0.0,29.5,peak,109.5,54.2
17:43:41,93.9,68.0,peak,0.987,5.5,29.5,peak,109.5,54.9
17:43:41,94.0,64.0,p60f40,0.994,2.7,29.5,p60f40,111.0,103.7
17:43:41,94.2,70.0,p60f40,0.996,0.0,29.9,p60f40,111.0,103.5
17:43:42,94.3,72.0,p60f40,0.998,3.0,29.9,p60f40,109.5,103.2
17:43:42,94.5,67.0,p60f40,0.994,4.5,29.9,p60f40,108.1,102.8
17:43:42,94.7,72.0,p60f40,0.989,2.3,29.9,p60f40,109.5,102.6
17:43:42,94.8,66.0,peak,0.988,2.7,29.6,peak,111.0,102.1
17:43:43,95.0,68.0,peak,0.994,2.8,29.6,peak,111.0,101.7
17:43:43,95.2,71.0,peak,0.992,0.0,29.6,peak,116.2,101.4
17:43:43,95.3,69.0,peak,0.997,1.6,30.7,peak,114.0,101.2
17:43:44,95.5,70.0,peak,0.995,1.5,30.7,peak,117.1,100.7
17:43:44,95.6,65.0,peak,0.994,0.0,30.7,peak,111.0,100.1
17:43:44,95.8,71.0,peak,0.996,1.6,30.7,peak,111.0,57.2
17:43:44,96.0,69.0,peak,0.995,1.6,30.0,peak,114.0,57.8
17:43:45,96.1,71.0,peak,0.998,0.0,30.0,peak,112.4,57.8
17:43:45,96.3,79.0,peak,0.998,1.7,30.0,peak,117.1,57.8
17:43:45,96.4,69.0,peak,0.998,1.6,30.0,peak,114.0,57.8
17:43:45,96.6,67.0,peak,0.998,2.1,29.9,peak,117.1,57.6
17:43:46,96.8,68.0,peak,0.995,1.6,29.9,peak,108.1,57.8
17:43:46,96.9,66.0,peak,0.996,1.5,29.9,peak,112.4,57.8
17:43:46,97.1,61.0,peak,0.997,0.0,29.9,peak,107.3,57.8
17:43:47,97.2,55.0,peak,0.998,2.3,29.9,peak,114.0,57.8
17:43:47,97.4,64.0,peak,0.995,3.3,29.9,peak,119.2,57.8
17:43:47,97.6,69.0,peak,0.987,0.0,29.9,peak,128.8,57.9
17:43:47,97.7,60.0,peak,0.975,3.4,29.9,peak,123.5,74.4
17:43:48,97.9,60.0,peak,0.984,1.9,29.4,peak,123.5,74.1
17:43:48,98.0,62.0,peak,0.995,0.0,29.4,peak,123.5,73.5
17:43:48,98.2,61.0,peak,1.0,3.0,29.4,peak,121.2,74.0
17:43:48,98.4,61.0,peak,0.999,1.9,30.6,peak,121.2,74.2
17:43:49,98.5,59.0,peak,0.999,0.0,30.6,peak,112.9,74.2
17:43:49,98.7,59.0,peak,0.998,1.6,30.6,peak,112.9,74.5
17:43:49,98.8,58.0,peak,0.998,3.7,30.6,peak,116.9,75.7
17:43:49,99.0,58.0,peak,0.96,0.0,29.6,peak,116.9,76.7
17:43:50,99.2,54.0,peak,0.966,1.6,29.6,peak,106.7,77.3
17:43:50,99.3,54.0,peak,0.951,1.8,29.6,peak,116.9,77.9
17:43:50,99.5,56.0,peak,0.942,0.0,29.6,peak,112.9,78.9
17:43:51,99.6,59.0,peak,0.688,18.7,29.9,peak,112.9,79.3
17:43:51,99.8,54.0,peak,0.615,2.3,29.9,peak,106.7,66.9
17:43:51,100.0,56.0,peak,0.637,0.0,29.9,peak,112.9,64.9
17:43:51,100.1,58.0,peak,0.658,2.7,29.9,peak,104.8,60.7
17:43:52,100.3,57.0,peak,0.686,2.0,30.2,peak,98.7,55.8
17:43:52,100.4,65.0,peak,0.721,0.0,30.2,peak,98.7,55.7
17:43:52,100.6,62.0,peak,0.79,3.8,30.2,peak,98.7,55.3
17:43:52,100.5,64.0,peak,0.763,4.2,30.2,peak,98.7,55.0
17:43:53,100.4,64.0,peak,0.771,0.0,29.9,peak,102.5,55.0
17:43:53,100.3,61.0,peak,0.682,5.4,29.9,peak,104.8,54.9
17:43:53,100.2,61.0,peak,0.711,4.0,29.9,peak,112.9,54.5
17:43:53,100.3,60.0,peak,0.761,0.0,29.8,peak,109.7,54.1
17:43:54,100.5,58.0,peak,0.814,3.9,29.8,peak,109.7,57.4
17:43:54,100.6,62.0,peak,0.806,2.4,29.8,peak,105.3,57.4
17:43:54,100.8,59.0,peak,0.824,2.9,29.8,peak,112.9,57.4
17:43:55,101.0,38.0,peak,0.841,2.6,30.0,peak,89.4,57.2
17:43:55,101.1,45.0,peak,0.817,4.1,30.0,peak,89.4,57.4
17:43:55,101.3,48.0,peak,0.844,0.0,30.0,peak,88.7,57.6
17:43:55,101.1,49.0,peak,0.829,4.5,30.0,peak,88.4,57.6
17:43:56,101.0,55.0,p60f40,0.881,6.8,29.8,p60f40,62.0,57.6
17:43:56,100.8,55.0,p60f40,0.975,0.0,29.8,p60f40,57.2,57.6
17:43:56,100.6,47.0,peak,0.96,1.9,29.8,peak,75.9,58.1
17:43:56,100.5,48.0,peak,0.956,3.8,29.8,peak,75.9,57.5
17:43:57,100.3,67.0,peak,0.952,0.0,30.2,peak,87.2,57.5
17:43:57,100.2,60.0,peak,0.946,4.2,30.2,peak,90.5,57.4
17:43:57,100.0,57.0,peak,0.959,4.0,30.2,peak,98.7,57.4
17:43:57,99.8,62.0,peak,0.962,0.0,30.2,peak,98.7,57.4
17:43:58,99.7,59.0,peak,0.967,4.8,29.5,peak,98.7,56.5
17:43:58,99.6,59.0,peak,0.939,2.8,29.5,peak,111.0,56.5
17:43:58,99.6,61.0,peak,0.946,0.0,29.5,peak,102.5,56.5
17:43:59,99.5,60.0,peak,0.836,6.5,30.2,peak,106.3,56.4
17:43:59,99.5,61.0,peak,0.882,3.0,30.2,peak,99.7,56.0
17:43:59,99.7,59.0,peak,0.866,0.0,30.2,peak,106.7,54.2
17:43:59,99.9,60.0,peak,0.849,2.1,30.2,peak,106.7,55.1
17:44:00,100.0,57.0,peak,0.906,2.1,30.0,peak,98.1,55.8
17:44:00,100.2,60.0,peak,0.9,0.0,30.0,peak,106.7,56.6
17:44:00,100.3,62.0,peak,0.912,2.1,30.0,peak,106.7,57.1
17:44:00,100.5,62.0,peak,0.906,2.3,30.0,peak,98.1,57.2
17:44:01,100.7,60.0,p60f40,0.89,0.0,29.9,p60f40,98.1,94.0
17:44:01,100.5,65.0,p60f40,0.901,2.2,29.9,p60f40,98.1,95.1
17:44:01,100.3,66.0,p60f40,0.916,2.1,29.9,p60f40,98.1,94.0
17:44:01,100.2,63.0,peak,0.918,0.0,29.9,peak,106.7,93.9
17:44:02,100.1,68.0,p60f40,0.879,2.1,29.7,p60f40,90.7,95.0
17:44:02,99.9,63.0,p60f40,0.893,2.2,29.7,p60f40,90.7,95.1
17:44:02,99.7,67.0,p60f40,0.862,0.0,29.7,p60f40,90.7,94.1
17:44:03,99.6,56.0,peak,0.878,2.2,29.7,peak,106.7,94.1
17:44:03,99.4,59.0,peak,0.904,2.2,29.8,peak,115.6,93.2
17:44:03,99.6,60.0,peak,0.885,0.0,29.8,peak,111.9,93.0
17:44:03,99.7,52.0,peak,0.903,2.2,29.8,peak,106.7,92.8
17:44:04,99.9,57.0,peak,0.908,3.3,30.1,peak,109.2,92.1
17:44:04,100.1,59.0,peak,0.905,2.1,30.1,peak,106.7,91.8
17:44:04,100.2,57.0,peak,0.885,2.2,30.1,peak,106.7,91.6
17:44:04,100.4,56.0,peak,0.864,2.1,30.1,peak,108.5,92.7
17:44:05,100.5,58.0,peak,0.895,0.0,29.9,peak,106.7,91.1
17:44:05,100.7,57.0,peak,0.873,2.1,29.9,peak,112.0,59.0
17:44:05,100.9,56.0,peak,0.875,2.2,29.9,peak,112.0,58.5
17:44:06,101.0,58.0,peak,0.886,0.0,29.9,peak,88.8,58.8
17:44:06,101.2,52.0,peak,0.946,8.9,30.1,peak,117.9,59.6
17:44:06,101.3,64.0,peak,0.937,2.4,30.1,peak,85.5,59.4
17:44:06,101.5,64.0,peak,0.926,0.0,30.1,peak,84.8,60.6
17:44:07,101.3,63.0,peak,0.928,2.1,30.1,peak,84.8,62.0
17:44:07,101.2,69.0,peak,0.916,2.1,29.9,peak,82.8,63.7
17:44:07,101.0,61.0,peak,0.933,0.0,29.9,peak,84.8,65.5
17:44:07,100.9,64.0,peak,0.94,2.2,29.9,peak,81.5,65.9
17:44:08,100.7,54.0,peak,0.929,2.2,29.9,peak,85.5,66.2
17:44:08,100.5,61.0,peak,0.954,0.0,29.6,peak,84.1,67.0
17:44:08,100.4,68.0,peak,0.942,2.0,29.6,peak,81.5,66.7
17:44:08,100.2,66.0,peak,0.919,4.3,29.6,peak,81.5,66.9
17:44:09,100.1,66.0,peak,0.923,0.0,29.6,peak,81.5,66.9
17:44:09,99.9,65.0,peak,0.939,2.2,30.0,peak,78.3,67.5
17:44:09,99.7,54.0,peak,0.924,2.1,30.0,peak,128.1,55.9
17:44:09,99.6,53.0,peak,0.924,0.0,30.0,peak,128.1,56.0
17:44:10,99.4,65.0,peak,0.928,2.2,30.0,peak,81.5,55.9
17:44:10,99.3,72.0,peak,0.923,2.1,30.0,peak,74.9,56.1
17:44:10,99.1,72.0,peak,0.942,0.0,30.0,peak,81.5,56.0
17:44:11,98.9,74.0,peak,0.952,2.1,30.0,peak,81.5,52.8
17:44:11,98.8,64.0,peak,0.941,2.2,29.7,peak,82.8,53.0
17:44:11,98.6,54.0,peak,0.936,0.0,29.7,peak,84.8,53.9
17:44:11,98.5,53.0,peak,0.944,2.3,29.7,peak,88.5,54.7
17:44:12,98.3,54.0,peak,0.94,2.1,29.7,peak,88.5,55.9
17:44:12,98.1,52.0,peak,0.927,0.0,30.5,peak,81.1,57.3
17:44:12,98.0,52.0,peak,0.926,2.1,30.5,peak,81.1,58.8
17:44:12,97.8,63.0,peak,0.941,2.2,30.5,peak,79.8,59.9
17:44:13,97.7,53.0,peak,0.937,0.0,30.5,peak,89.1,60.5
17:44:13,97.5,53.0,peak,0.941,2.2,29.7,peak,89.9,61.7
17:44:13,97.3,55.0,peak,0.946,2.9,29.7,peak,89.8,61.9
17:44:14,97.2,54.0,peak,0.942,0.0,29.7,peak,89.1,62.1
17:44:14,97.0,56.0,peak,0.937,2.1,29.7,peak,89.8,61.9
17:44:14,96.8,55.0,peak,0.91,2.3,29.6,peak,89.8,61.6
17:44:14,96.7,55.0,peak,0.915,0.0,29.6,peak,89.9,61.3
17:44:15,96.5,56.0,peak,0.893,4.4,29.6,peak,89.8,61.2
17:44:15,96.4,59.0,peak,0.877,2.4,30.4,peak,89.8,60.9
17:44:15,96.2,63.0,peak,0.886,0.0,30.4,peak,89.8,60.5
17:44:15,96.1,60.0,peak,0.903,2.6,30.4,peak,89.8,60.5
17:44:16,95.9,59.0,peak,0.874,2.5,30.4,peak,89.8,60.1
17:44:16,95.7,59.0,peak,0.901,2.4,29.6,peak,89.8,59.6
17:44:16,95.6,61.0,peak,0.928,2.1,29.6,peak,89.1,59.4
17:44:16,95.4,60.0,peak,0.93,2.4,29.6,peak,88.5,59.3
17:44:17,95.2,56.0,peak,0.925,2.3,29.6,peak,89.1,58.5
17:44:17,95.1,60.0,peak,0.936,2.4,30.3,peak,88.5,58.0
17:44:17,94.9,70.0,peak,0.931,2.2,30.3,peak,80.0,57.4
17:44:18,94.8,70.0,peak,0.924,0.0,30.3,peak,80.0,56.6
17:44:18,94.6,60.0,peak,0.932,2.3,30.3,peak,85.2,56.8
17:44:18,94.4,64.0,peak,0.921,2.1,29.9,peak,73.7,56.8
17:44:18,94.3,64.0,peak,0.921,0.0,29.9,peak,73.7,57.3
17:44:19,94.1,64.0,peak,0.92,2.6,29.9,peak,73.7,57.6
17:44:19,94.0,65.0,peak,0.901,2.2,29.9,peak,74.4,58.2
17:44:19,93.8,65.0,peak,0.908,0.0,29.3,peak,75.4,58.9
17:44:19,93.6,58.0,peak,0.92,2.2,29.3,peak,78.8,59.4
17:44:20,93.5,61.0,peak,0.919,2.3,29.3,peak,82.5,59.7
17:44:20,93.3,56.0,peak,0.92,0.0,30.5,peak,78.8,59.8
17:44:20,93.2,66.0,peak,0.914,2.4,30.5,peak,73.8,60.0
17:44:20,93.0,66.0,peak,0.904,2.3,30.5,peak,73.7,60.0
17:44:21,92.8,67.0,peak,0.91,0.0,30.5,peak,73.8,59.9
17:44:21,92.7,68.0,peak,0.907,2.2,29.9,peak,73.7,59.9
17:44:21,92.5,63.0,peak,0.899,2.3,29.9,peak,73.7,59.6
17:44:22,92.4,75.0,peak,0.909,0.0,29.9,peak,73.7,59.4
17:44:22,92.2,75.0,peak,0.913,2.3,29.9,peak,71.9,59.1
17:44:22,92.0,77.0,peak,0.889,2.3,29.9,peak,72.8,58.9
17:44:22,91.9,76.0,peak,0.901,0.0,29.9,peak,72.8,57.9
17:44:23,91.7,70.0,peak,0.901,4.3,29.9,peak,73.7,57.4
17:44:23,91.6,85.0,peak,0.902,2.1,29.9,peak,73.8,57.2
17:44:23,91.4,85.0,peak,0.857,0.0,30.0,peak,73.7,56.9
17:44:23,91.2,72.0,peak,0.878,2.5,30.0,peak,73.7,57.3
17:44:24,91.1,83.0,peak,0.91,2.3,30.0,peak,73.8,57.3
17:44:24,90.9,80.0,peak,0.9,0.0,30.0,peak,72.3,57.7
17:44:24,90.8,80.0,peak,0.905,5.9,29.4,peak,72.3,57.7
17:44:24,90.6,80.0,peak,0.891,2.4,29.4,peak,72.3,57.5
17:44:25,90.4,67.0,peak,0.89,0.0,29.4,peak,73.1,57.3
17:44:25,90.3,80.0,peak,0.899,2.2,30.2,peak,72.3,57.0
17:44:25,90.1,80.0,peak,0.876,2.3,30.2,peak,72.3,56.4
17:44:26,90.0,79.0,peak,0.897,0.0,30.2,peak,77.3,56.1
17:44:26,89.8,77.0,peak,0.902,2.2,30.2,peak,77.3,55.7
17:44:26,89.6,79.0,peak,0.912,2.1,29.7,peak,74.1,55.2
17:44:26,89.5,65.0,peak,0.897,2.3,29.7,peak,77.3,54.5
17:44:27,89.3,79.0,peak,0.883,2.5,29.7,peak,73.1,53.9
17:44:27,89.2,59.0,peak,0.891,2.2,29.7,peak,78.3,56.9
17:44:27,89.0,66.0,peak,0.899,0.0,30.1,peak,75.2,56.9
17:44:27,88.8,62.0,peak,0.876,2.4,30.1,peak,76.5,57.0
17:44:28,88.7,59.0,peak,0.862,2.5,30.1,peak,67.1,57.1
17:44:28,88.5,54.0,peak,0.898,0.0,30.1,peak,67.1,58.0
17:44:28,88.4,65.0,peak,0.903,2.2,30.0,peak,74.7,58.0
17:44:28,88.2,53.0,peak,0.887,2.3,30.0,peak,65.7,52.3
17:44:29,88.0,64.0,peak,0.882,0.0,30.0,peak,69.2,51.5
17:44:29,87.9,62.0,peak,0.872,2.3,30.0,peak,77.4,51.1
17:44:29,87.7,65.0,peak,0.889,2.3,30.0,peak,83.2,50.3
17:44:30,87.5,63.0,peak,0.907,0.0,30.0,peak,87.1,57.4
17:44:30,87.4,74.0,peak,0.876,2.5,30.0,peak,83.9,48.0
17:44:30,87.2,74.0,peak,0.883,2.3,30.0,peak,81.8,58.1
17:44:30,87.1,75.0,peak,0.882,0.0,29.7,peak,81.8,58.1
17:44:31,86.9,79.0,p60f40,0.874,2.5,29.7,p60f40,81.8,75.7
17:44:31,86.7,64.0,peak,0.899,2.3,29.7,peak,81.8,51.5
17:44:31,86.6,81.0,peak,0.88,0.0,30.5,peak,80.3,51.8
17:44:31,86.4,71.0,peak,0.863,2.4,30.5,peak,87.1,51.9
17:44:32,86.3,70.0,peak,0.88,2.2,30.5,peak,87.6,51.9
17:44:32,86.1,69.0,peak,0.894,0.0,30.5,peak,87.6,51.8
17:44:32,86.0,65.0,p60f40,0.887,2.1,29.8,p60f40,87.1,79.5
17:44:32,86.1,69.0,peak,0.89,2.3,29.8,peak,87.6,77.9
17:44:33,86.1,63.0,peak,0.887,0.0,29.8,peak,87.1,77.1
17:44:33,86.2,65.0,peak,0.899,2.2,29.8,peak,88.1,76.2
17:44:33,86.3,82.0,p60f40,0.875,2.5,29.9,p60f40,83.3,75.4
17:44:34,86.3,65.0,peak,0.889,0.0,29.9,peak,87.2,74.7
17:44:34,86.4,79.0,peak,0.879,2.2,29.9,peak,83.3,74.3
17:44:34,86.4,69.0,peak,0.875,2.3,29.9,peak,87.0,73.3
17:44:34,86.5,71.0,peak,0.904,0.0,30.0,peak,88.1,72.1
17:44:35,86.5,63.0,peak,0.901,2.4,30.0,peak,86.1,71.0
17:44:35,86.5,71.0,peak,0.916,2.2,30.0,peak,86.2,58.1
17:44:35,86.5,68.0,peak,0.898,0.0,30.0,peak,87.1,57.7
17:44:35,86.5,70.0,peak,0.892,2.3,29.6,peak,86.2,66.2
17:44:36,86.5,87.0,peak,0.864,2.3,29.6,peak,86.0,64.6
17:44:36,86.5,87.0,peak,0.846,0.0,29.6,peak,86.0,63.3
17:44:36,86.4,76.0,peak,0.903,2.4,29.6,peak,84.0,62.1
17:44:36,86.4,80.0,peak,0.901,2.4,30.0,peak,80.3,61.4
17:44:37,86.4,82.0,peak,0.914,0.0,30.0,peak,80.3,60.7
17:44:37,86.3,75.0,peak,0.918,2.2,30.0,peak,85.5,60.6
17:44:37,86.3,73.0,peak,0.919,2.1,30.0,peak,86.0,60.1
17:44:38,86.2,74.0,peak,0.914,0.0,30.0,peak,86.1,60.9
17:44:38,86.2,73.0,peak,0.912,2.8,30.0,peak,86.2,61.2
17:44:38,86.2,63.0,peak,0.907,4.6,30.0,peak,86.8,61.6
17:44:38,86.2,61.0,peak,0.914,0.0,29.7,peak,86.5,62.6
17:44:39,86.2,63.0,peak,0.914,2.3,29.7,peak,90.6,63.4
17:44:39,86.2,64.0,peak,0.912,2.3,29.7,peak,90.6,63.8
17:44:39,86.2,64.0,peak,0.908,0.0,29.7,peak,90.6,64.2
17:44:39,86.3,56.0,peak,0.908,2.3,30.2,peak,86.5,64.7
17:44:40,86.3,60.0,peak,0.88,2.1,30.2,peak,86.5,64.8
17:44:40,86.4,58.0,peak,0.889,0.0,30.2,peak,88.3,65.2
17:44:40,86.6,56.0,peak,0.889,2.2,30.2,peak,107.1,65.7
17:44:41,86.7,55.0,peak,0.855,2.3,29.6,peak,86.8,66.2
17:44:41,86.8,50.0,peak,0.902,0.0,29.6,peak,88.3,66.9
17:44:41,86.9,58.0,peak,0.905,3.2,29.6,peak,88.3,67.9
17:44:41,87.0,53.0,peak,0.916,7.0,29.6,peak,95.1,68.6
17:44:42,87.0,56.0,peak,0.956,0.0,29.6,peak,86.8,69.1
17:44:42,87.1,53.0,peak,0.945,7.3,29.6,peak,93.8,69.2
17:44:42,87.2,59.0,peak,0.968,3.3,29.6,peak,77.1,69.1
17:44:42,87.2,61.0,peak,0.96,0.0,30.7,peak,86.8,68.9
17:44:43,87.2,56.0,peak,0.966,2.2,30.7,peak,86.8,68.7
17:44:43,87.2,53.0,peak,0.958,5.2,30.7,peak,93.8,68.4
17:44:43,87.2,66.0,peak,0.946,0.0,30.7,peak,110.6,67.5
17:44:43,87.3,74.0,peak,0.92,3.5,28.8,peak,109.3,66.5
17:44:44,87.5,74.0,peak,0.931,2.1,28.8,peak,110.6,65.5
17:44:44,87.7,75.0,peak,0.931,0.0,28.8,peak,109.9,64.3
17:44:44,87.8,76.0,peak,0.955,2.0,28.8,peak,112.2,62.9
17:44:45,88.0,77.0,peak,0.958,2.3,30.6,peak,109.3,60.8
17:44:45,88.1,75.0,peak,0.952,0.0,30.6,peak,108.3,59.7
17:44:45,88.3,66.0,peak,0.957,2.0,30.6,peak,106.2,59.0
17:44:45,88.5,81.0,peak,0.952,2.0,30.6,peak,110.8,58.4
17:44:46,88.6,82.0,peak,0.959,3.6,30.7,peak,110.6,57.6
17:44:46,88.8,84.0,peak,0.967,2.3,30.7,peak,112.0,57.3
17:44:46,88.9,83.0,p60f40,0.967,2.9,30.7,p60f40,105.3,103.1
17:44:46,89.1,64.0,p60f40,0.983,0.0,30.7,p60f40,102.0,103.3
17:44:47,89.3,85.0,p60f40,0.984,2.1,29.8,p60f40,105.3,103.9
17:44:47,89.4,85.0,p60f40,0.985,2.3,29.8,p60f40,109.5,104.4
17:44:47,89.6,77.0,p60f40,0.988,0.0,29.8,p60f40,103.6,105.7
17:44:47,89.7,85.0,p60f40,0.991,4.3,29.4,p60f40,105.3,106.9
17:44:48,89.9,74.0,p60f40,0.979,2.9,29.4,p60f40,110.9,107.4
17:44:48,90.1,75.0,p60f40,0.964,0.0,29.4,p60f40,110.4,108.5
17:44:48,90.2,77.0,p60f40,0.96,1.7,29.4,p60f40,105.3,108.8
17:44:49,90.4,75.0,p60f40,0.966,1.8,30.6,p60f40,108.0,109.0
17:44:49,90.5,64.0,p60f40,0.96,0.0,30.6,p60f40,105.3,109.1
17:44:49,90.7,73.0,p60f40,0.957,2.1,30.6,p60f40,108.0,109.8
17:44:49,90.9,73.0,p60f40,0.972,2.5,30.6,p60f40,108.0,109.1
17:44:50,91.0,73.0,peak,0.968,0.0,29.4,peak,108.0,87.9
17:44:50,91.2,75.0,peak,0.967,1.8,29.4,peak,113.4,88.0
17:44:50,91.3,73.0,peak,0.967,1.8,29.4,peak,108.0,87.9
17:44:50,91.5,75.0,peak,0.98,0.0,29.4,peak,111.9,88.3
17:44:51,91.7,75.0,peak,0.97,3.0,30.1,peak,105.3,88.4
17:44:51,91.8,72.0,peak,0.981,1.8,30.1,peak,105.3,88.0
17:44:51,92.0,76.0,peak,0.983,1.8,30.1,peak,104.9,88.3
17:44:51,92.2,63.0,peak,0.983,2.3,30.1,peak,101.7,89.7
17:44:52,92.3,55.0,peak,0.979,1.7,29.7,peak,100.0,58.2
17:44:52,92.5,57.0,peak,0.977,0.0,29.7,peak,90.4,52.4
17:44:52,92.6,55.0,peak,0.976,1.7,29.7,peak,93.5,58.1
17:44:53,92.8,66.0,peak,0.975,1.7,29.7,peak,96.7,58.1
17:44:53,93.0,66.0,peak,0.976,0.0,29.9,peak,94.9,58.3
17:44:53,93.1,65.0,peak,0.983,2.6,29.9,peak,98.6,58.3
17:44:53,93.2,68.0,peak,0.964,2.8,29.9,peak,94.9,53.7
17:44:54,93.3,67.0,peak,0.952,0.0,30.0,peak,94.8,53.8
17:44:54,93.4,69.0,peak,0.956,1.7,30.0,peak,94.6,58.3
17:44:54,93.5,65.0,peak,0.95,1.8,30.0,peak,93.5,54.1
17:44:54,93.6,64.0,peak,0.96,0.0,30.0,peak,93.5,54.0
17:44:55,93.6,66.0,peak,0.958,3.3,30.0,peak,88.8,54.1
17:44:55,93.6,66.0,p60f40,0.963,2.3,30.0,p60f40,93.5,89.1
17:44:55,93.6,68.0,p60f40,0.964,0.0,30.0,p60f40,94.9,89.0
17:44:55,93.6,68.0,p60f40,0.962,1.8,30.0,p60f40,93.5,88.9
17:44:56,93.5,66.0,p60f40,0.951,1.8,29.9,p60f40,94.9,88.3
17:44:56,93.4,62.0,p60f40,0.957,0.0,29.9,p60f40,88.1,87.9
17:44:56,93.3,70.0,p60f40,0.951,1.8,29.9,p60f40,94.9,87.6
17:44:57,93.2,69.0,p60f40,0.96,1.7,29.9,p60f40,92.3,87.0
17:44:57,93.1,74.0,p60f40,0.947,3.3,30.0,p60f40,92.3,86.5
17:44:57,93.0,84.0,p60f40,0.954,3.0,30.0,p60f40,93.5,86.2
17:44:57,92.8,84.0,peak,0.968,4.6,30.0,peak,93.5,85.5
17:44:58,92.7,72.0,p60f40,0.949,0.0,30.0,p60f40,88.1,85.2
17:44:58,92.5,64.0,peak,0.962,4.9,29.7,peak,83.3,66.8
17:44:58,92.4,71.0,peak,0.939,4.5,29.7,peak,85.0,66.3
17:44:58,92.2,73.0,peak,0.885,0.0,29.7,peak,83.3,65.5
17:44:59,92.0,82.0,peak,0.917,4.5,30.2,peak,92.6,64.5
17:44:59,91.8,70.0,peak,0.861,2.2,30.2,peak,87.1,64.0
17:44:59,91.7,70.0,peak,0.912,0.0,30.2,peak,84.9,63.5
17:44:59,91.5,70.0,peak,0.9,2.2,30.2,peak,87.7,63.2
